date,epex_price,load_mw,mean_sent,n_headlines,sent_smooth,ttf_price,ret_1d,fwd1_ret,sent_lag1,sent_lag2,sent_lag3,sent_lag5,sent_lag7,ret_vol_10,load_chg,load_z,ttf_ret_1d,ttf_ret_lag1,ttf_ret_lag2,ttf_ret_lag3
2019-07-13,37.24375,48134.25,0.0,0,0.0,13.279999732971191,-0.1768275836664026,-0.04374335738658597,0.0,0.0,0.0,0.0,0.0,0.18503666396616456,-0.1579836600044754,-1.0843304272447525,0.0,0.011424190192146133,0.08199422058443306,0.031887754481417785
2019-07-14,35.614583333333336,43181.708333333336,0.0,0,0.0,13.279999732971191,-0.04374335738658597,0.16682070780930092,0.0,0.0,0.0,0.0,0.0,0.18578137798126845,-0.1028901804155391,-1.7686082713423037,0.0,0.0,0.011424190192146133,0.08199422058443306
2019-07-15,41.55583333333333,55582.583333333336,0.0,0,0.0,12.895000457763672,0.16682070780930092,0.032135480377805115,0.0,0.0,0.0,0.0,0.0,0.19164925442815947,0.28717888843752326,0.24876830849965353,-0.028990909860612035,0.0,0.0,0.011424190192146133
2019-07-16,42.89125000000001,57231.375,0.0,0,0.0,11.414999961853027,0.032135480377805115,0.06976947512604537,0.0,0.0,0.0,0.0,0.0,0.18007809401635708,0.02966381855227418,0.473710540445866,-0.11477320227775434,-0.028990909860612035,0.0,0.0
2019-07-17,45.88375,56789.125,0.0,0,0.0,10.989999771118164,0.06976947512604537,-0.04249870596888872,0.0,0.0,0.0,0.0,0.0,0.16237883698937006,-0.0077274047670530255,0.39665901150944705,-0.03723172949234699,-0.11477320227775434,-0.028990909860612035,0.0
2019-07-18,43.93375,57423.66666666666,0.0,0,0.0,10.734999656677246,-0.04249870596888872,0.019897383370795163,0.0,0.0,0.0,0.0,0.0,0.09893243745682627,0.011173647536683484,0.5233940712450806,-0.023202922634362633,-0.03723172949234699,-0.11477320227775434,-0.028990909860612035
2019-07-19,44.80791666666667,56322.66666666666,0.0,0,0.0,10.8149995803833,0.019897383370795163,-0.2169910451092163,0.0,0.0,0.0,0.0,0.0,0.09863476448539339,-0.019173279309924518,0.3473842947930782,0.007452252097306156,-0.023202922634362633,-0.03723172949234699,-0.11477320227775434
2019-07-20,35.085,47781.16666666666,0.0,0,0.0,10.8149995803833,-0.2169910451092163,-0.10139660823713836,0.0,0.0,0.0,0.0,0.0,0.11874977776473533,-0.15165297571137737,-1.1544918850018988,0.0,0.007452252097306156,-0.023202922634362633,-0.03723172949234699
2019-07-21,31.5275,43412.708333333336,0.0,0,0.0,10.8149995803833,-0.10139660823713836,0.3519282108212407,0.0,0.0,0.0,0.0,0.0,0.11413550123930136,-0.09142636394395254,-1.7688641548387576,0.0,0.0,0.007452252097306156,-0.023202922634362633
2019-07-22,42.62291666666667,55494.54166666666,0.0,0,0.0,10.15999984741211,0.3519282108212407,0.09333789530280079,0.0,0.0,0.0,0.0,0.0,0.16666126013322524,0.2783017645562693,0.20493387371480673,-0.06056400909707449,0.0,0.0,0.007452252097306156
2019-07-23,46.60125,57185.458333333336,0.0,0,0.0,10.75,0.09333789530280079,0.0866840124102537,0.0,0.0,0.0,0.0,0.0,0.15525455118307613,0.030469963637565156,0.4420675204337881,0.05807088203236255,-0.06056400909707449,0.0,0.0
2019-07-24,50.64083333333334,58043.04166666666,0.0,0,0.0,10.074999809265137,0.0866840124102537,-0.00814560055291369,0.0,0.0,0.0,0.0,0.0,0.1535673574016666,0.014996528109199936,0.5959686049767113,-0.06279071541719661,0.05807088203236255,-0.06056400909707449,0.0
2019-07-25,50.22833333333333,58751.083333333336,0.0,0,0.0,10.024999618530272,-0.00814560055291369,-0.11399608454723431,0.0,0.0,0.0,0.0,0.0,0.14813965684391456,0.012198562417401693,0.7423622963198411,-0.004962798181781025,-0.06279071541719661,0.05807088203236255,-0.06056400909707449
2019-07-26,44.5025,58057.0,0.0,0,0.0,9.96500015258789,-0.11399608454723431,-0.1873677508754189,0.0,0.0,0.0,0.0,0.0,0.1547961119627695,-0.011813966550971444,0.6462706817985123,-0.005984984361643075,-0.004962798181781025,-0.06279071541719661,0.05807088203236255
2019-07-27,36.16416666666667,48038.66666666666,0.0,0,0.0,9.96500015258789,-0.1873677508754189,-0.11277277231145011,0.0,0.0,0.0,0.0,0.0,0.1654659214177924,-0.17256029993512145,-1.1459752840575146,0.0,-0.005984984361643075,-0.004962798181781025,-0.06279071541719661
