date,epex_price,load_mw,mean_sent,n_headlines,sent_smooth,ttf_price,dprice_1d,fwd1_dprice,dprice_lag1,sent_lag1,dprice_lag2,sent_lag2,dprice_lag3,sent_lag3,dprice_lag5,sent_lag5,dprice_lag7,sent_lag7,load_chg,load_z,dprice_vol_10,ttf_d1,ttf_d1_lag1,ttf_d1_lag2,ttf_d1_lag3
2019-11-27,39.49958333333333,64559.79166666666,0.0,0,0.0,15.979999542236328,-7.865000000000009,-9.012916666666662,-3.7549999999999955,0.0,17.649583333333332,0.0,2.8912499999999994,0.0,-6.506249999999994,0.0,6.76541666666666,0.0,0.01728438345515637,1.0614603393396436,8.876885372357075,0.1299991607665998,-0.38500022888183416,0.18500137329101562,0.0
2019-11-28,30.486666666666665,63975.75,0.0,0,0.0,15.979999542236328,-9.012916666666662,9.594583333333333,-7.865000000000009,0.0,-3.7549999999999955,0.0,17.649583333333332,0.0,-13.001250000000006,0.0,-3.1670833333333306,0.0,-0.009046523410146112,0.9300874757449807,9.181351764094996,0.0,0.1299991607665998,-0.38500022888183416,0.18500137329101562
2019-11-29,40.08125,62089.75,0.0,0,0.0,16.329999923706055,9.594583333333333,1.9308333333333323,-9.012916666666662,0.0,-7.865000000000009,0.0,-3.7549999999999955,0.0,2.8912499999999994,0.0,-6.506249999999994,0.0,-0.029479920125985215,0.5954760143354187,9.61581219164243,0.35000038146972656,0.0,0.1299991607665998,-0.38500022888183416
2019-11-30,42.01208333333333,52312.375,0.0,0,0.0,16.329999923706055,1.9308333333333323,0.43583333333332774,9.594583333333333,0.0,-9.012916666666662,0.0,-7.865000000000009,0.0,17.649583333333332,0.0,-13.001250000000006,0.0,-0.15747164387036505,-1.0394778307483212,9.319035591814092,0.0,0.35000038146972656,0.0,0.1299991607665998
2019-12-01,42.44791666666666,50708.333333333336,0.0,0,0.0,16.329999923706055,0.43583333333332774,3.732916666666675,1.9308333333333323,0.0,9.594583333333333,0.0,-9.012916666666662,0.0,-3.7549999999999955,0.0,2.8912499999999994,0.0,-0.030662757457803558,-1.29711167789906,9.300905031547474,0.0,0.0,0.35000038146972656,0.0
2019-12-02,46.18083333333333,60536.04166666666,0.0,0,0.0,15.8100004196167,3.732916666666675,5.174999999999997,0.43583333333332774,0.0,1.9308333333333323,0.0,9.594583333333333,0.0,-7.865000000000009,0.0,17.649583333333332,0.0,0.19380854560394378,0.302220097842232,9.161045959440909,-0.5199995040893555,0.0,0.0,0.35000038146972656
2019-12-03,51.35583333333333,64340.25,0.0,0,0.0,15.770000457763672,5.174999999999997,-3.4124999999999943,3.732916666666675,0.0,0.43583333333332774,0.0,1.9308333333333323,0.0,-9.012916666666662,0.0,-3.7549999999999955,0.0,0.06284203969398416,0.935121472496803,7.9622631155773185,-0.039999961853027344,-0.5199995040893555,0.0,0.0
2019-12-04,47.943333333333335,64514.458333333336,0.0,0,0.0,15.880000114440918,-3.4124999999999943,-6.1270833333333385,5.174999999999997,0.0,3.732916666666675,0.0,0.43583333333332774,0.0,9.594583333333333,0.0,-7.865000000000009,0.0,0.0027076104512080423,0.91736202260127,8.138287537511243,0.1099996566772461,-0.039999961853027344,-0.5199995040893555,0.0
2019-12-05,41.81625,66134.41666666667,0.0,0,0.0,15.414999961853027,-6.1270833333333385,-10.716666666666665,-3.4124999999999943,0.0,5.174999999999997,0.0,3.732916666666675,0.0,1.9308333333333323,0.0,-9.012916666666662,0.0,0.02511000441115585,1.1593952088361676,6.095639711109512,-0.4650001525878906,0.1099996566772461,-0.039999961853027344,-0.5199995040893555
2019-12-06,31.09958333333333,65464.66666666666,0.0,0,0.0,15.140000343322754,-10.716666666666665,-6.18708333333333,-6.1270833333333385,0.0,-3.4124999999999943,0.0,5.174999999999997,0.0,0.43583333333332774,0.0,9.594583333333333,0.0,-0.010127102252609488,0.9993434330488453,6.809784704089426,-0.27499961853027344,-0.4650001525878906,0.1099996566772461,-0.039999961853027344
2019-12-07,24.9125,54932.583333333336,0.0,0,0.0,15.140000343322754,-6.18708333333333,-41.295833333333334,-10.716666666666665,0.0,-6.1270833333333385,0.0,-3.4124999999999943,0.0,3.732916666666675,0.0,1.9308333333333323,0.0,-0.1608819515871155,-0.8443420072558708,6.6579693859706595,0.0,-0.27499961853027344,-0.4650001525878906,0.1099996566772461
2019-12-08,-16.383333333333333,51416.66666666666,0.0,0,0.0,15.140000343322754,-41.295833333333334,39.74875,-6.18708333333333,0.0,-10.716666666666665,0.0,-6.1270833333333385,0.0,5.174999999999997,0.0,0.43583333333332774,0.0,-0.06400421122254418,-1.3668320565823227,14.238714053094942,0.0,0.0,-0.27499961853027344,-0.4650001525878906
